Date,Predicted
2018-12-03,48390.71
2018-12-04,48407.02
2018-12-05,48423.33
2018-12-06,48439.63
2018-12-07,48455.94
2018-12-10,48472.25
2018-12-11,48488.56
2018-12-12,48504.86
2018-12-13,48521.17
2018-12-14,48537.48
2018-12-17,48553.79
2018-12-18,48570.09
2018-12-19,48586.40
2018-12-20,48602.71
2018-12-21,48619.02
2018-12-24,48635.32
2018-12-26,48651.63
2018-12-27,48667.94
2018-12-28,48684.24
2019-01-02,48700.55
2019-01-03,48716.86
2019-01-04,48733.17
2019-01-07,48749.47
2019-01-08,48765.78
2019-01-09,48782.09
2019-01-10,48798.40
2019-01-11,48814.70
2019-01-14,48831.01
2019-01-15,48847.32
2019-01-16,48863.63
2019-01-17,48879.93
2019-01-18,48896.24
2019-01-21,48912.55
2019-01-22,48928.85
2019-01-23,48945.16
2019-01-24,48961.47
2019-01-25,48977.78
2019-01-28,48994.08
2019-01-29,49010.39
2019-01-30,49026.70
2019-01-31,49043.01
2019-02-01,49059.31
2019-02-07,49075.62
2019-02-08,49091.93
2019-02-11,49108.24
2019-02-12,49124.54
2019-02-13,49140.85
2019-02-14,49157.16
2019-02-15,49173.47
2019-02-18,49189.77
2019-02-19,49206.08
2019-02-20,49222.39
2019-02-21,49238.69
2019-02-22,49255.00
2019-02-25,49271.31
2019-02-26,49287.62
2019-02-27,49303.92
2019-02-28,49320.23
2019-03-04,49336.54
2019-03-05,49352.85
2019-03-06,49369.15
2019-03-07,49385.46
2019-03-08,49401.77
2019-03-11,49418.08
2019-03-12,49434.38
2019-03-13,49450.69
2019-03-14,49467.00
2019-03-15,49483.30
2019-03-18,49499.61
2019-03-19,49515.92
2019-03-20,49532.23
2019-03-21,49548.53
2019-03-22,49564.84
2019-03-25,49581.15
2019-03-26,49597.46
2019-03-27,49613.76
2019-03-28,49630.07
2019-03-29,49646.38
2019-04-01,49662.69
2019-04-02,49678.99
2019-04-03,49695.30
2019-04-04,49711.61
2019-04-05,49727.92
2019-04-08,49744.22
2019-04-09,49760.53
2019-04-10,49776.84
2019-04-11,49793.14
2019-04-12,49809.45
2019-04-15,49825.76
2019-04-16,49842.07
2019-04-17,49858.37
2019-04-18,49874.68
2019-04-19,49890.99
2019-04-22,49907.30
2019-04-23,49923.60
2019-04-24,49939.91
2019-04-25,49956.22
2019-04-26,49972.53
2019-04-29,49988.83
2019-04-30,50005.14
2019-05-02,50021.45
2019-05-03,50037.75
2019-05-07,50054.06
2019-05-08,50070.37
2019-05-09,50086.68
2019-05-10,50102.98
2019-05-13,50119.29
2019-05-14,50135.60
2019-05-15,50151.91
2019-05-16,50168.21
2019-05-17,50184.52
2019-05-20,50200.83
2019-05-21,50217.14
2019-05-22,50233.44
2019-05-23,50249.75
2019-05-24,50266.06
2019-05-27,50282.37
2019-05-28,50298.67
2019-05-29,50314.98
2019-05-30,50331.29
2019-05-31,50347.59
2019-06-03,50363.90
2019-06-04,50380.21
2019-06-05,50396.52
2019-06-07,50412.82
2019-06-10,50429.13
2019-06-11,50445.44
2019-06-12,50461.75
2019-06-13,50478.05
2019-06-14,50494.36
2019-06-17,50510.67
2019-06-18,50526.98
2019-06-19,50543.28
2019-06-20,50559.59
2019-06-21,50575.90
2019-06-24,50592.20
2019-06-25,50608.51
2019-06-26,50624.82
2019-06-27,50641.13
2019-06-28,50657.43
2019-07-01,50673.74
2019-07-02,50690.05
2019-07-03,50706.36
2019-07-04,50722.66
2019-07-05,50738.97
2019-07-08,50755.28
2019-07-09,50771.59
2019-07-10,50787.89
2019-07-11,50804.20
2019-07-12,50820.51
2019-07-15,50836.82
2019-07-16,50853.12
2019-07-17,50869.43
2019-07-18,50885.74
2019-07-19,50902.04
2019-07-22,50918.35
2019-07-23,50934.66
2019-07-24,50950.97
2019-07-25,50967.27
2019-07-26,50983.58
2019-07-29,50999.89
2019-07-30,51016.20
2019-07-31,51032.50
2019-08-01,51048.81
2019-08-02,51065.12
2019-08-05,51081.43
2019-08-06,51097.73
2019-08-07,51114.04
2019-08-08,51130.35
2019-08-09,51146.65
2019-08-12,51162.96
2019-08-13,51179.27
2019-08-14,51195.58
2019-08-16,51211.88
2019-08-19,51228.19
2019-08-20,51244.50
2019-08-21,51260.81
2019-08-22,51277.11
2019-08-23,51293.42
2019-08-26,51309.73
2019-08-27,51326.04
2019-08-28,51342.34
2019-08-29,51358.65
2019-08-30,51374.96
2019-09-02,51391.27
2019-09-03,51407.57
2019-09-04,51423.88
2019-09-05,51440.19
2019-09-06,51456.49
2019-09-09,51472.80
2019-09-10,51489.11
2019-09-11,51505.42
2019-09-16,51521.72
2019-09-17,51538.03
2019-09-18,51554.34
2019-09-19,51570.65
2019-09-20,51586.95
2019-09-23,51603.26
2019-09-24,51619.57
2019-09-25,51635.88
2019-09-26,51652.18
2019-09-27,51668.49
2019-09-30,51684.80
2019-10-01,51701.10
2019-10-02,51717.41
2019-10-04,51733.72
2019-10-07,51750.03
2019-10-08,51766.33
2019-10-10,51782.64
2019-10-11,51798.95
2019-10-14,51815.26
2019-10-15,51831.56
2019-10-16,51847.87
2019-10-17,51864.18
2019-10-18,51880.49
2019-10-21,51896.79
2019-10-22,51913.10
2019-10-23,51929.41
2019-10-24,51945.72
2019-10-25,51962.02
2019-10-28,51978.33
2019-10-29,51994.64
2019-10-30,52010.94
2019-10-31,52027.25
2019-11-01,52043.56
2019-11-04,52059.87
2019-11-05,52076.17
2019-11-06,52092.48
2019-11-07,52108.79
2019-11-08,52125.10
2019-11-11,52141.40
2019-11-12,52157.71
2019-11-13,52174.02
2019-11-14,52190.33
2019-11-15,52206.63
2019-11-18,52222.94
2019-11-19,52239.25
2019-11-20,52255.55
2019-11-21,52271.86
2019-11-22,52288.17
2019-11-25,52304.48
2019-11-26,52320.78
2019-11-27,52337.09
2019-11-28,52353.40
2019-11-29,52369.71
2019-12-02,52386.01
2019-12-03,52402.32
2019-12-04,52418.63
2019-12-05,52434.94
2019-12-06,52451.24
2019-12-09,52467.55
2019-12-10,52483.86
2019-12-11,52500.17
2019-12-12,52516.47
2019-12-13,52532.78
2019-12-16,52549.09
2019-12-17,52565.39
2019-12-18,52581.70
2019-12-19,52598.01
2019-12-20,52614.32
2019-12-23,52630.62
2019-12-24,52646.93
2019-12-26,52663.24
2019-12-27,52679.55
2019-12-30,52695.85
2020-01-02,52712.16
2020-01-03,52728.47
2020-01-06,52744.78
2020-01-07,52761.08
2020-01-08,52777.39
2020-01-09,52793.70
2020-01-10,52810.00
2020-01-13,52826.31
2020-01-14,52842.62
2020-01-15,52858.93
2020-01-16,52875.23
2020-01-17,52891.54
2020-01-20,52907.85
2020-01-21,52924.16
2020-01-22,52940.46
2020-01-23,52956.77
2020-01-28,52973.08
2020-01-29,52989.39
2020-01-30,53005.69
2020-01-31,53022.00
2020-02-03,53038.31
2020-02-04,53054.62
2020-02-05,53070.92
2020-02-06,53087.23
2020-02-07,53103.54
2020-02-10,53119.84
2020-02-11,53136.15
2020-02-12,53152.46
2020-02-13,53168.77
2020-02-14,53185.07
2020-02-17,53201.38
2020-02-18,53217.69
2020-02-19,53234.00
2020-02-20,53250.30
2020-02-21,53266.61
2020-02-24,53282.92
2020-02-25,53299.23
2020-02-26,53315.53
2020-02-27,53331.84
2020-02-28,53348.15
2020-03-02,53364.45
2020-03-03,53380.76
2020-03-04,53397.07
2020-03-05,53413.38
2020-03-06,53429.68
2020-03-09,53445.99
2020-03-10,53462.30
2020-03-11,53478.61
2020-03-12,53494.91
2020-03-13,53511.22
2020-03-16,53527.53
2020-03-17,53543.84
2020-03-18,53560.14
2020-03-19,53576.45
2020-03-20,53592.76
2020-03-23,53609.07
2020-03-24,53625.37
2020-03-25,53641.68
2020-03-26,53657.99
2020-03-27,53674.29
2020-03-30,53690.60
2020-03-31,53706.91
2020-04-01,53723.22
2020-04-02,53739.52
2020-04-03,53755.83
2020-04-06,53772.14
2020-04-07,53788.45
2020-04-08,53804.75
2020-04-09,53821.06
2020-04-10,53837.37
2020-04-13,53853.68
2020-04-14,53869.98
2020-04-16,53886.29
2020-04-17,53902.60
2020-04-20,53918.90
2020-04-21,53935.21
2020-04-22,53951.52
2020-04-23,53967.83
2020-04-24,53984.13
2020-04-27,54000.44
2020-04-28,54016.75
2020-04-29,54033.06
2020-05-04,54049.36
2020-05-06,54065.67
2020-05-07,54081.98
2020-05-08,54098.29
2020-05-11,54114.59
2020-05-12,54130.90
2020-05-13,54147.21
2020-05-14,54163.52
2020-05-15,54179.82
2020-05-18,54196.13
2020-05-19,54212.44
2020-05-20,54228.74
2020-05-21,54245.05
2020-05-22,54261.36
2020-05-25,54277.67
2020-05-26,54293.97
2020-05-27,54310.28
2020-05-28,54326.59
2020-05-29,54342.90
2020-06-01,54359.20
2020-06-02,54375.51
2020-06-03,54391.82
2020-06-04,54408.13
2020-06-05,54424.43
2020-06-08,54440.74
2020-06-09,54457.05
2020-06-10,54473.35
2020-06-11,54489.66
2020-06-12,54505.97
2020-06-15,54522.28
2020-06-16,54538.58
2020-06-17,54554.89
2020-06-18,54571.20
2020-06-19,54587.51
2020-06-22,54603.81
2020-06-23,54620.12
2020-06-24,54636.43
2020-06-25,54652.74
2020-06-26,54669.04
2020-06-29,54685.35
2020-06-30,54701.66
2020-07-01,54717.97
2020-07-02,54734.27
2020-07-03,54750.58
2020-07-06,54766.89
2020-07-07,54783.19
2020-07-08,54799.50
2020-07-09,54815.81
2020-07-10,54832.12
2020-07-13,54848.42
2020-07-14,54864.73
2020-07-15,54881.04
2020-07-16,54897.35
2020-07-17,54913.65
2020-07-20,54929.96
2020-07-21,54946.27
2020-07-22,54962.58
2020-07-23,54978.88
2020-07-24,54995.19
2020-07-27,55011.50
2020-07-28,55027.80
2020-07-29,55044.11
2020-07-30,55060.42
2020-07-31,55076.73
2020-08-03,55093.03
2020-08-04,55109.34
2020-08-05,55125.65
2020-08-06,55141.96
2020-08-07,55158.26
2020-08-10,55174.57
2020-08-11,55190.88
2020-08-12,55207.19
2020-08-13,55223.49
2020-08-14,55239.80
2020-08-18,55256.11
2020-08-19,55272.42
2020-08-20,55288.72
2020-08-21,55305.03
2020-08-24,55321.34
2020-08-25,55337.64
2020-08-26,55353.95
2020-08-27,55370.26
2020-08-28,55386.57
2020-08-31,55402.87
2020-09-01,55419.18
2020-09-02,55435.49
2020-09-03,55451.80
2020-09-04,55468.10
2020-09-07,55484.41
2020-09-08,55500.72
2020-09-09,55517.03
2020-09-10,55533.33
2020-09-11,55549.64
2020-09-14,55565.95
2020-09-15,55582.25
2020-09-16,55598.56
2020-09-17,55614.87
2020-09-18,55631.18
2020-09-21,55647.48
2020-09-22,55663.79
2020-09-23,55680.10
2020-09-24,55696.41
2020-09-25,55712.71
2020-09-28,55729.02
2020-09-29,55745.33
2020-10-05,55761.64
2020-10-06,55777.94
2020-10-07,55794.25
2020-10-08,55810.56
2020-10-12,55826.87
2020-10-13,55843.17
2020-10-14,55859.48
2020-10-15,55875.79
2020-10-16,55892.09
2020-10-19,55908.40
2020-10-20,55924.71
2020-10-21,55941.02
2020-10-22,55957.32
2020-10-23,55973.63
2020-10-26,55989.94
2020-10-27,56006.25
2020-10-28,56022.55
2020-10-29,56038.86
2020-10-30,56055.17
2020-11-02,56071.48
2020-11-03,56087.78
2020-11-04,56104.09
2020-11-05,56120.40
2020-11-06,56136.70
2020-11-09,56153.01
2020-11-10,56169.32
2020-11-11,56185.63
2020-11-12,56201.93
2020-11-13,56218.24
2020-11-16,56234.55
2020-11-17,56250.86
2020-11-18,56267.16
2020-11-19,56283.47
2020-11-20,56299.78
2020-11-23,56316.09
2020-11-24,56332.39
2020-11-25,56348.70
2020-11-26,56365.01
2020-11-27,56381.32
2020-11-30,56397.62
2020-12-01,56413.93
2020-12-02,56430.24
2020-12-03,56446.54
2020-12-04,56462.85
2020-12-07,56479.16
2020-12-08,56495.47
2020-12-09,56511.77
2020-12-10,56528.08
2020-12-11,56544.39
2020-12-14,56560.70
2020-12-15,56577.00
2020-12-16,56593.31
2020-12-17,56609.62
2020-12-18,56625.93
2020-12-21,56642.23
2020-12-22,56658.54
2020-12-23,56674.85
2020-12-24,56691.15
2020-12-28,56707.46
2020-12-29,56723.77
2020-12-30,56740.08
2021-01-04,56756.38
2021-01-05,56772.69
2021-01-06,56789.00
2021-01-07,56805.31
2021-01-08,56821.61
2021-01-11,56837.92
2021-01-12,56854.23
2021-01-13,56870.54
2021-01-14,56886.84
2021-01-15,56903.15
2021-01-18,56919.46
2021-01-19,56935.77
2021-01-20,56952.07
2021-01-21,56968.38
2021-01-22,56984.69
2021-01-25,57000.99
2021-01-26,57017.30
2021-01-27,57033.61
2021-01-28,57049.92
2021-01-29,57066.22
2021-02-01,57082.53
2021-02-02,57098.84
2021-02-03,57115.15
2021-02-04,57131.45
2021-02-05,57147.76
2021-02-08,57164.07
2021-02-09,57180.38
2021-02-10,57196.68
2021-02-15,57212.99
2021-02-16,57229.30
2021-02-17,57245.60
2021-02-18,57261.91
2021-02-19,57278.22
2021-02-22,57294.53
2021-02-23,57310.83
2021-02-24,57327.14
2021-02-25,57343.45
2021-02-26,57359.76
2021-03-02,57376.06
2021-03-03,57392.37
2021-03-04,57408.68
2021-03-05,57424.99
2021-03-08,57441.29
2021-03-09,57457.60
2021-03-10,57473.91
2021-03-11,57490.22
2021-03-12,57506.52
2021-03-15,57522.83
2021-03-16,57539.14
2021-03-17,57555.44
2021-03-18,57571.75
2021-03-19,57588.06
2021-03-22,57604.37
2021-03-23,57620.67
2021-03-24,57636.98
2021-03-25,57653.29
2021-03-26,57669.60
2021-03-29,57685.90
2021-03-30,57702.21
2021-03-31,57718.52
2021-04-01,57734.83
2021-04-02,57751.13
2021-04-05,57767.44
2021-04-06,57783.75
2021-04-07,57800.05
2021-04-08,57816.36
2021-04-09,57832.67
2021-04-12,57848.98
2021-04-13,57865.28
2021-04-14,57881.59
2021-04-15,57897.90
2021-04-16,57914.21
2021-04-19,57930.51
2021-04-20,57946.82
2021-04-21,57963.13
2021-04-22,57979.44
2021-04-23,57995.74
2021-04-26,58012.05
2021-04-27,58028.36
2021-04-28,58044.67
2021-04-29,58060.97
2021-04-30,58077.28
2021-05-03,58093.59
2021-05-04,58109.89
2021-05-06,58126.20
2021-05-07,58142.51
2021-05-10,58158.82
2021-05-11,58175.12
2021-05-12,58191.43
2021-05-13,58207.74
2021-05-14,58224.05
2021-05-17,58240.35
2021-05-18,58256.66
2021-05-20,58272.97
2021-05-21,58289.28
2021-05-24,58305.58
2021-05-25,58321.89
2021-05-26,58338.20
2021-05-27,58354.50
2021-05-28,58370.81
2021-05-31,58387.12
2021-06-01,58403.43
2021-06-02,58419.73
2021-06-03,58436.04
2021-06-04,58452.35
2021-06-07,58468.66
2021-06-08,58484.96
2021-06-09,58501.27
2021-06-10,58517.58
2021-06-11,58533.89
2021-06-14,58550.19
2021-06-15,58566.50
2021-06-16,58582.81
2021-06-17,58599.12
2021-06-18,58615.42
2021-06-21,58631.73
2021-06-22,58648.04
2021-06-23,58664.34
2021-06-24,58680.65
2021-06-25,58696.96
2021-06-28,58713.27
2021-06-29,58729.57
2021-06-30,58745.88
2021-07-01,58762.19
2021-07-02,58778.50
2021-07-05,58794.80
2021-07-06,58811.11
2021-07-07,58827.42
2021-07-08,58843.73
2021-07-09,58860.03
2021-07-12,58876.34
2021-07-13,58892.65
2021-07-14,58908.95
2021-07-15,58925.26
2021-07-16,58941.57
2021-07-19,58957.88
2021-07-20,58974.18
2021-07-21,58990.49
2021-07-22,59006.80
2021-07-23,59023.11
2021-07-26,59039.41
2021-07-27,59055.72
2021-07-28,59072.03
2021-07-29,59088.34
2021-07-30,59104.64
2021-08-02,59120.95
2021-08-03,59137.26
2021-08-04,59153.57
2021-08-05,59169.87
2021-08-06,59186.18
2021-08-09,59202.49
2021-08-10,59218.79
2021-08-11,59235.10
2021-08-12,59251.41
2021-08-13,59267.72
2021-08-17,59284.02
2021-08-18,59300.33
2021-08-19,59316.64
2021-08-20,59332.95
2021-08-23,59349.25
2021-08-24,59365.56
2021-08-25,59381.87
2021-08-26,59398.18
2021-08-27,59414.48
2021-08-30,59430.79
2021-08-31,59447.10
2021-09-01,59463.40
2021-09-02,59479.71
2021-09-03,59496.02
2021-09-06,59512.33
2021-09-07,59528.63
2021-09-08,59544.94
2021-09-09,59561.25
2021-09-10,59577.56
2021-09-13,59593.86
